timestamp,edge_id,u,v,flow,speed,density,congestion_level,rain_intensity,visibility,temperature,event_type,event_impact,time_of_day_factor
2026-02-19 21:00:00,Bandra East-Bandra West,Bandra East,Bandra West,3842.1,13.1,292.3,0.67,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Bandra West-Dadar West,Bandra West,Dadar West,3795.8,13.6,279.6,0.66,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Bandra West-Bandra East,Bandra West,Bandra East,4024.1,11.6,347.9,0.71,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Dadar East-Bandra East,Dadar East,Bandra East,3692.5,14.6,253.2,0.64,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Dadar East-Dadar West,Dadar East,Dadar West,3970.5,12.0,330.6,0.7,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Dadar East-Sion,Dadar East,Sion,3659.9,14.9,245.4,0.63,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Dadar East-Lower Parel,Dadar East,Lower Parel,3685.6,14.7,251.5,0.63,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Dadar West-Bandra West,Dadar West,Bandra West,3510.9,16.5,212.8,0.59,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Dadar West-Dadar East,Dadar West,Dadar East,3673.6,14.8,248.6,0.63,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Dadar West-Worli,Dadar West,Worli,3413.7,17.6,194.0,0.56,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Kurla-Santacruz,Kurla,Santacruz,3584.7,15.7,228.3,0.61,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Kurla-Ghatkopar,Kurla,Ghatkopar,3932.6,12.3,318.8,0.69,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Kurla-Sion,Kurla,Sion,3649.2,15.0,242.9,0.62,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Ghatkopar-Powai,Ghatkopar,Powai,3751.3,14.0,267.9,0.65,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Ghatkopar-Kurla,Ghatkopar,Kurla,4000.9,11.8,340.3,0.71,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Vile Parle-Andheri East,Vile Parle,Andheri East,3888.9,12.7,305.7,0.68,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Vile Parle-Santacruz,Vile Parle,Santacruz,3247.0,19.6,165.8,0.51,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Santacruz-Vile Parle,Santacruz,Vile Parle,3301.5,18.9,174.5,0.53,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Santacruz-Bandra East,Santacruz,Bandra East,3878.5,12.8,302.7,0.68,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Santacruz-Kurla,Santacruz,Kurla,3705.3,14.5,256.3,0.64,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Borivali-Malad,Borivali,Malad,3726.8,14.2,261.7,0.64,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Malad-Borivali,Malad,Borivali,3820.2,13.3,286.2,0.67,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Malad-Goregaon,Malad,Goregaon,3712.1,14.4,258.0,0.64,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Goregaon-Malad,Goregaon,Malad,3476.0,16.9,205.8,0.58,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Goregaon-Andheri East,Goregaon,Andheri East,3752.9,14.0,268.3,0.65,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Lower Parel-Dadar East,Lower Parel,Dadar East,3398.8,17.8,191.3,0.56,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Lower Parel-Worli,Lower Parel,Worli,3426.0,17.5,196.3,0.56,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Lower Parel-CST / Fort,Lower Parel,CST / Fort,3853.7,13.0,295.6,0.67,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Worli-Dadar West,Worli,Dadar West,3318.4,18.7,177.3,0.53,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Worli-Lower Parel,Worli,Lower Parel,4024.3,11.6,348.0,0.71,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Worli-Colaba,Worli,Colaba,3640.8,15.1,241.0,0.62,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Colaba-Worli,Colaba,Worli,4042.1,11.4,354.0,0.71,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Colaba-CST / Fort,Colaba,CST / Fort,3959.1,12.1,326.9,0.7,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,CST / Fort-Lower Parel,CST / Fort,Lower Parel,3677.7,14.7,249.6,0.63,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,CST / Fort-Colaba,CST / Fort,Colaba,3726.7,14.2,261.6,0.64,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Chembur-Sion,Chembur,Sion,3406.1,17.7,192.6,0.56,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Sion-Kurla,Sion,Kurla,3464.5,17.0,203.6,0.57,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Sion-Chembur,Sion,Chembur,4048.1,11.4,356.0,0.72,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Sion-Dadar East,Sion,Dadar East,3919.5,12.5,314.8,0.69,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Powai-Ghatkopar,Powai,Ghatkopar,3557.4,16.0,222.5,0.6,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 21:00:00,Powai-Andheri East,Powai,Andheri East,3783.2,13.7,276.2,0.66,0.0,1.0,30.9,None,1.0,2.03
2026-02-19 22:00:00,Andheri East-Goregaon,Andheri East,Goregaon,1820.2,36.3,50.2,0.09,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Andheri East-Vile Parle,Andheri East,Vile Parle,1924.9,35.4,54.3,0.11,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Andheri East-Andheri West,Andheri East,Andheri West,1941.0,35.3,55.0,0.12,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Andheri East-Powai,Andheri East,Powai,1883.4,35.8,52.6,0.11,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Andheri West-Andheri East,Andheri West,Andheri East,1892.6,35.7,53.0,0.11,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Bandra East-Santacruz,Bandra East,Santacruz,1819.9,36.3,50.2,0.09,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Bandra East-Dadar East,Bandra East,Dadar East,1813.9,36.3,49.9,0.09,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Bandra East-Bandra West,Bandra East,Bandra West,1853.7,36.0,51.5,0.1,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Bandra West-Dadar West,Bandra West,Dadar West,1742.8,36.8,47.3,0.08,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Bandra West-Bandra East,Bandra West,Bandra East,1767.2,36.6,48.2,0.08,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Dadar East-Bandra East,Dadar East,Bandra East,1664.3,37.3,44.6,0.07,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Dadar East-Dadar West,Dadar East,Dadar West,1982.5,34.9,56.7,0.13,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Dadar East-Sion,Dadar East,Sion,1664.3,37.3,44.6,0.07,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Dadar East-Lower Parel,Dadar East,Lower Parel,1875.7,35.8,52.3,0.1,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Dadar West-Bandra West,Dadar West,Bandra West,1832.7,36.2,50.7,0.1,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Dadar West-Dadar East,Dadar West,Dadar East,1752.7,36.7,47.7,0.08,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Dadar West-Worli,Dadar West,Worli,1761.3,36.7,48.0,0.08,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Kurla-Santacruz,Kurla,Santacruz,1651.8,37.4,44.2,0.07,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Kurla-Ghatkopar,Kurla,Ghatkopar,1711.0,37.0,46.2,0.07,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Kurla-Sion,Kurla,Sion,1823.6,36.2,50.3,0.09,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Ghatkopar-Powai,Ghatkopar,Powai,1976.4,35.0,56.5,0.13,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Ghatkopar-Kurla,Ghatkopar,Kurla,1933.5,35.4,54.7,0.12,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Vile Parle-Andheri East,Vile Parle,Andheri East,1989.4,34.9,57.0,0.13,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Vile Parle-Santacruz,Vile Parle,Santacruz,1796.3,36.4,49.3,0.09,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Santacruz-Vile Parle,Santacruz,Vile Parle,1652.6,37.4,44.2,0.07,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Santacruz-Bandra East,Santacruz,Bandra East,1935.1,35.4,54.7,0.12,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Santacruz-Kurla,Santacruz,Kurla,1718.5,37.0,46.5,0.08,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Borivali-Malad,Borivali,Malad,1729.1,36.9,46.8,0.08,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Malad-Borivali,Malad,Borivali,1793.7,36.5,49.2,0.09,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Malad-Goregaon,Malad,Goregaon,1641.0,37.5,43.8,0.06,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Goregaon-Malad,Goregaon,Malad,1881.4,35.8,52.6,0.11,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Goregaon-Andheri East,Goregaon,Andheri East,1619.9,37.6,43.1,0.06,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Lower Parel-Dadar East,Lower Parel,Dadar East,1629.4,37.5,43.4,0.06,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Lower Parel-Worli,Lower Parel,Worli,1661.1,37.3,44.5,0.07,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Lower Parel-CST / Fort,Lower Parel,CST / Fort,1884.7,35.8,52.7,0.11,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Worli-Dadar West,Worli,Dadar West,1622.6,37.6,43.2,0.06,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Worli-Lower Parel,Worli,Lower Parel,1821.7,36.3,50.2,0.09,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Worli-Colaba,Worli,Colaba,1834.7,36.2,50.7,0.1,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Colaba-Worli,Colaba,Worli,1597.4,37.7,42.4,0.06,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Colaba-CST / Fort,Colaba,CST / Fort,1831.3,36.2,50.6,0.1,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,CST / Fort-Lower Parel,CST / Fort,Lower Parel,1696.1,37.1,45.7,0.07,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,CST / Fort-Colaba,CST / Fort,Colaba,1737.4,36.9,47.1,0.08,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Chembur-Sion,Chembur,Sion,1786.4,36.5,48.9,0.09,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Sion-Kurla,Sion,Kurla,1979.3,35.0,56.6,0.13,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Sion-Chembur,Sion,Chembur,1618.3,37.6,43.1,0.06,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Sion-Dadar East,Sion,Dadar East,1893.0,35.7,53.0,0.11,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Powai-Ghatkopar,Powai,Ghatkopar,1671.2,37.3,44.8,0.07,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 22:00:00,Powai-Andheri East,Powai,Andheri East,1946.9,35.3,55.2,0.12,0.0,1.0,27.8,None,1.0,1.0
2026-02-19 23:00:00,Andheri East-Goregaon,Andheri East,Goregaon,1334.5,38.8,34.4,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Andheri East-Vile Parle,Andheri East,Vile Parle,1337.7,38.8,34.4,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Andheri East-Andheri West,Andheri East,Andheri West,1328.3,38.9,34.2,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Andheri East-Powai,Andheri East,Powai,1534.0,38.0,40.3,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Andheri West-Andheri East,Andheri West,Andheri East,1364.6,38.7,35.2,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Bandra East-Santacruz,Bandra East,Santacruz,1428.8,38.5,37.1,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Bandra East-Dadar East,Bandra East,Dadar East,1550.4,37.9,40.9,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Bandra East-Bandra West,Bandra East,Bandra West,1527.3,38.1,40.1,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Bandra West-Dadar West,Bandra West,Dadar West,1571.8,37.8,41.5,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Bandra West-Bandra East,Bandra West,Bandra East,1315.9,38.9,33.8,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Dadar East-Bandra East,Dadar East,Bandra East,1421.7,38.5,36.9,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Dadar East-Dadar West,Dadar East,Dadar West,1382.2,38.7,35.7,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Dadar East-Sion,Dadar East,Sion,1525.0,38.1,40.1,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Dadar East-Lower Parel,Dadar East,Lower Parel,1593.6,37.7,42.2,0.06,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Dadar West-Bandra West,Dadar West,Bandra West,1322.5,38.9,34.0,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Dadar West-Dadar East,Dadar West,Dadar East,1463.3,38.4,38.2,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Dadar West-Worli,Dadar West,Worli,1434.3,38.5,37.3,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Kurla-Santacruz,Kurla,Santacruz,1545.2,38.0,40.7,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Kurla-Ghatkopar,Kurla,Ghatkopar,1355.1,38.8,34.9,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Kurla-Sion,Kurla,Sion,1499.4,38.2,39.3,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Ghatkopar-Powai,Ghatkopar,Powai,1316.6,38.9,33.8,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Ghatkopar-Kurla,Ghatkopar,Kurla,1473.1,38.3,38.5,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Vile Parle-Andheri East,Vile Parle,Andheri East,1474.2,38.3,38.5,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Vile Parle-Santacruz,Vile Parle,Santacruz,1434.6,38.5,37.3,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Santacruz-Vile Parle,Santacruz,Vile Parle,1336.2,38.8,34.4,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Santacruz-Bandra East,Santacruz,Bandra East,1319.4,38.9,33.9,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Santacruz-Kurla,Santacruz,Kurla,1571.3,37.8,41.5,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Borivali-Malad,Borivali,Malad,1443.9,38.4,37.6,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Malad-Borivali,Malad,Borivali,1450.3,38.4,37.8,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Malad-Goregaon,Malad,Goregaon,1332.4,38.9,34.3,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Goregaon-Malad,Goregaon,Malad,1307.7,38.9,33.6,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Goregaon-Andheri East,Goregaon,Andheri East,1573.0,37.8,41.6,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Lower Parel-Dadar East,Lower Parel,Dadar East,1613.8,37.6,42.9,0.06,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Lower Parel-Worli,Lower Parel,Worli,1582.6,37.8,41.9,0.06,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Lower Parel-CST / Fort,Lower Parel,CST / Fort,1594.2,37.7,42.3,0.06,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Worli-Dadar West,Worli,Dadar West,1491.3,38.2,39.0,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Worli-Lower Parel,Worli,Lower Parel,1568.9,37.9,41.5,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Worli-Colaba,Worli,Colaba,1551.3,37.9,40.9,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Colaba-Worli,Colaba,Worli,1450.8,38.4,37.8,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Colaba-CST / Fort,Colaba,CST / Fort,1504.3,38.2,39.4,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,CST / Fort-Lower Parel,CST / Fort,Lower Parel,1511.3,38.1,39.6,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,CST / Fort-Colaba,CST / Fort,Colaba,1410.7,38.6,36.6,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Chembur-Sion,Chembur,Sion,1392.9,38.6,36.1,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Sion-Kurla,Sion,Kurla,1382.5,38.7,35.7,0.03,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Sion-Chembur,Sion,Chembur,1466.3,38.3,38.2,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Sion-Dadar East,Sion,Dadar East,1560.2,37.9,41.2,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Powai-Ghatkopar,Powai,Ghatkopar,1557.9,37.9,41.1,0.05,0.0,1.0,27.6,None,1.0,0.81
2026-02-19 23:00:00,Powai-Andheri East,Powai,Andheri East,1477.6,38.3,38.6,0.04,0.0,1.0,27.6,None,1.0,0.81
2026-02-20 00:00:00,Andheri East-Goregaon,Andheri East,Goregaon,1558.2,37.9,41.1,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Andheri East-Vile Parle,Andheri East,Vile Parle,1683.6,37.2,45.3,0.07,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Andheri East-Andheri West,Andheri East,Andheri West,1634.3,37.5,43.6,0.06,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Andheri East-Powai,Andheri East,Powai,1571.3,37.8,41.5,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Andheri West-Andheri East,Andheri West,Andheri East,1419.1,38.5,36.8,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Bandra East-Santacruz,Bandra East,Santacruz,1390.3,38.6,36.0,0.03,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Bandra East-Dadar East,Bandra East,Dadar East,1473.7,38.3,38.5,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Bandra East-Bandra West,Bandra East,Bandra West,1368.5,38.7,35.3,0.03,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Bandra West-Dadar West,Bandra West,Dadar West,1494.1,38.2,39.1,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Bandra West-Bandra East,Bandra West,Bandra East,1379.4,38.7,35.7,0.03,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Dadar East-Bandra East,Dadar East,Bandra East,1579.4,37.8,41.8,0.06,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Dadar East-Dadar West,Dadar East,Dadar West,1520.4,38.1,39.9,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Dadar East-Sion,Dadar East,Sion,1588.2,37.7,42.1,0.06,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Dadar East-Lower Parel,Dadar East,Lower Parel,1567.3,37.9,41.4,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Dadar West-Bandra West,Dadar West,Bandra West,1510.0,38.1,39.6,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Dadar West-Dadar East,Dadar West,Dadar East,1547.4,38.0,40.8,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Dadar West-Worli,Dadar West,Worli,1520.1,38.1,39.9,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Kurla-Santacruz,Kurla,Santacruz,1573.7,37.8,41.6,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Kurla-Ghatkopar,Kurla,Ghatkopar,1382.3,38.7,35.7,0.03,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Kurla-Sion,Kurla,Sion,1636.3,37.5,43.7,0.06,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Ghatkopar-Powai,Ghatkopar,Powai,1416.5,38.5,36.7,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Ghatkopar-Kurla,Ghatkopar,Kurla,1599.2,37.7,42.4,0.06,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Vile Parle-Andheri East,Vile Parle,Andheri East,1644.4,37.4,43.9,0.06,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Vile Parle-Santacruz,Vile Parle,Santacruz,1498.8,38.2,39.2,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Santacruz-Vile Parle,Santacruz,Vile Parle,1596.7,37.7,42.3,0.06,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Santacruz-Bandra East,Santacruz,Bandra East,1695.9,37.1,45.7,0.07,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Santacruz-Kurla,Santacruz,Kurla,1550.4,37.9,40.9,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Borivali-Malad,Borivali,Malad,1393.0,38.6,36.1,0.03,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Malad-Borivali,Malad,Borivali,1434.0,38.5,37.3,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Malad-Goregaon,Malad,Goregaon,1375.8,38.7,35.5,0.03,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Goregaon-Malad,Goregaon,Malad,1526.5,38.1,40.1,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Goregaon-Andheri East,Goregaon,Andheri East,1476.7,38.3,38.6,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Lower Parel-Dadar East,Lower Parel,Dadar East,1456.2,38.4,37.9,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Lower Parel-Worli,Lower Parel,Worli,1441.6,38.4,37.5,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Lower Parel-CST / Fort,Lower Parel,CST / Fort,1612.3,37.6,42.9,0.06,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Worli-Dadar West,Worli,Dadar West,1494.7,38.2,39.1,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Worli-Lower Parel,Worli,Lower Parel,1448.6,38.4,37.7,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Worli-Colaba,Worli,Colaba,1393.0,38.6,36.1,0.03,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Colaba-Worli,Colaba,Worli,1418.1,38.5,36.8,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Colaba-CST / Fort,Colaba,CST / Fort,1498.9,38.2,39.2,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,CST / Fort-Lower Parel,CST / Fort,Lower Parel,1482.6,38.3,38.7,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,CST / Fort-Colaba,CST / Fort,Colaba,1600.6,37.7,42.5,0.06,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Chembur-Sion,Chembur,Sion,1633.3,37.5,43.6,0.06,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Sion-Kurla,Sion,Kurla,1514.3,38.1,39.7,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Sion-Chembur,Sion,Chembur,1651.1,37.4,44.2,0.07,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Sion-Dadar East,Sion,Dadar East,1553.3,37.9,41.0,0.05,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Powai-Ghatkopar,Powai,Ghatkopar,1360.9,38.8,35.1,0.03,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 00:00:00,Powai-Andheri East,Powai,Andheri East,1434.4,38.5,37.3,0.04,0.0,1.0,24.4,None,1.0,0.85
2026-02-20 01:00:00,Andheri East-Goregaon,Andheri East,Goregaon,476.2,40.0,11.9,0.0,0.0,1.0,34.2,None,1.0,0.25
